,Betweenness_A,Closeness_A,Clustering_A,Conductance_A,Cut Ratio_A,Degree_A,E In_A,E In Over E Out_A,E Out_A,Expansion_A,Normalised Cut_A,ODF_A,Shortest Path_A,Triangle Participation_A,Betweenness_B,Closeness_B,Clustering_B,Conductance_B,Cut Ratio_B,Degree_B,E In_B,E In Over E Out_B,E Out_B,Expansion_B,Normalised Cut_B,ODF_B,Shortest Path_B,Triangle Participation_B,Shortest Path Length,Triadic Closure,Mean Deg. on Path,Median Deg. on Path,Max Deg. on Path,Min Deg. on Path,Var of Deg. on Path
graph_4_4_nodes_37_59,0.008238919006643143,0.3685185185185185,0.06666666666666668,0.8132808080808079,0.04049941897161046,6.0,0.904,0.14484761904761906,7.096,0.3433607392965636,0.8179566340468679,0.887,2.7135678391959797,0.002601809912231914,0.0061901522039604796,0.33614864864864863,0.0,0.7655620823620823,0.0391780098667654,6.0,1.137,0.184,6.8629999999999995,0.344942114337355,0.7700864832366201,0.857875,2.9748743718592965,0.002938268246659627,3,0,6.25,6.0,8,5,1.1875
graph_2_4_nodes_77_104,0.007922268458688899,0.3333333333333333,0.17857142857142858,0.7498055555555555,0.03386017516517754,8.0,1.001,0.1669,5.999,0.2637910391689094,0.7537626861057389,0.857,3.0,7.894736842105262e-05,0.004192175899739675,0.3273026315789473,0.26666666666666666,0.8,0.04546327056302055,6.0,1.0,0.125,8.0,0.3329370507753116,0.805270092226614,0.8888888888888888,3.055276381909548,0.0,3,0,7.25,7.5,8,6,0.6875
graph_4_4_nodes_54_56,0.007706591457378689,0.35855855855855856,0.07142857142857142,0.6416619047619048,0.027211144099691845,8.0,1.37,0.3307,4.63,0.1639641060995396,0.6447196420899566,0.7716666666666667,2.7889447236180898,0.029683914437369237,0.005214436311984263,0.3436960276338515,0.09523809523809523,0.9627619047619048,0.027493265084177626,7.0,0.114,0.02983333333333333,4.886,0.2983110467047438,0.9659833102012292,0.9772,2.9095477386934667,0.0,3,0,7.5,7.5,8,7,0.25
graph_3_3_nodes_24_95,0.00416118065633288,0.3503521126760563,0.1,0.9974404761904762,0.029403680619200533,5.0,0.009000000000000001,0.0033333333333333327,4.9910000000000005,0.16585779145939414,1.0007305563576931,0.9982,2.8542713567839195,0.0,0.020601507941933,0.40529531568228105,0.07575757575757576,0.9627777777777776,0.0398182643291327,12.0,0.15,0.025333333333333333,6.85,0.2483359357244381,0.9672884831167572,0.9785714285714284,2.4673366834170856,0.0,3,0,15.25,12.5,31,5,92.1875
graph_1_5_nodes_194_196,0.0005828424454540622,0.26322751322751325,0.4,0.7777777777777778,0.03881326206913109,5.0,1.0,0.14285714285714285,7.0,0.3564859649122807,0.7823921482458068,0.875,3.798994974874372,0.0,0.016499658708292213,0.3761814744801512,0.3594771241830065,1.0,0.035502958579881665,20.0,0.0,0.0,6.0,0.1935483870967742,1.0039525691699605,1.0,2.6582914572864316,0.0,4,0,9.6,7.0,20,5,28.64
graph_3_1_nodes_13_126,0.0032900374739511912,0.32463295269168024,0.0,0.4405146853146853,0.02930268711419856,5.0,3.1260000000000003,0.6592,4.874,0.14766800635132438,0.4437408865527335,0.60925,3.080402010050252,0.0008783775346275348,0.0024585325978582024,0.34912280701754383,0.1,0.4001510489510489,0.027602172182116,5.0,3.451,0.7838666666666666,4.5489999999999995,0.13042311110356122,0.4031639765067252,0.568625,2.864321608040201,0.034629053439400787,3,0,7.25,5.0,14,5,15.1875
graph_4_3_nodes_0_151,0.012545680410608757,0.3940594059405941,0.054545454545454536,0.5772671299288946,0.04242718514339095,11.0,2.733,0.3988452380952381,7.267,0.2700316971235349,0.5820667010215359,0.7267,2.5376884422110555,0.0009230441023307106,0.006613997954467013,0.3761814744801512,0.10714285714285714,0.6375012641898865,0.058973481735710966,8.0,2.897,0.2908268398268398,10.103,0.3813732476872809,0.6441637595657528,0.7771538461538462,2.6582914572864316,0.0006686700767263427,2,0,8.666666666666666,8.0,11,7,2.888888888888889
graph_1_4_nodes_37_73,0.0051954608323774975,0.2826704545454545,0.1,0.6,0.03409090909090909,5.0,2.0,0.3333333333333333,6.0,0.25,0.6039630118890357,0.75,3.5376884422110555,0.125,0.014716429728975371,0.3128930817610063,0.14285714285714285,1.0,0.050282157482107695,7.0,0.0,0.0,9.0,0.4283783173348391,1.0059171597633136,1.0,3.1959798994974875,0.0,3,0,8.0,8.5,10,5,4.5
graph_4_5_nodes_45_165,0.014382214926704991,0.37832699619771865,0.07575757575757576,0.9267142857142856,0.03304753618709659,12.0,0.259,0.0528,5.7410000000000005,0.24417708691285026,0.9304978990652688,0.9568333333333332,2.6432160804020097,0.00040296225513616814,0.0248484743028698,0.4225053078556264,0.054945054945054944,0.8178428571428571,0.030094083617195625,14.0,0.721,0.1843,5.279,0.2487881715421533,0.8213242552508511,0.8798333333333334,2.3668341708542715,0.0006444761504265289,2,0,10.666666666666666,12.0,14,6,11.555555555555555
graph_4_5_nodes_151_195,0.006930091706198682,0.3631386861313868,0.10714285714285714,0.6681392500859993,0.06114605975924638,8.0,2.617,0.25894213564213564,10.383,0.3561067433042477,0.6749823547999292,0.7986923076923077,2.753768844221105,0.0012994708801926662,0.006879119329549736,0.3761814744801512,0.09523809523809523,0.8610095238095238,0.02125455801250251,7.0,0.358,0.131,3.642,0.14294736901967958,0.8634132198018748,0.9105,2.6582914572864316,0.002301666138580705,2,0,9.333333333333334,8.0,13,7,6.888888888888888
graph_3_4_nodes_53_70,0.0043634951344853476,0.32892561983471075,0.0,0.7699434343434344,0.0379953709904861,5.0,1.058,0.1566,6.942,0.425123338375396,0.7745198820140392,0.86775,3.0402010050251262,7.142857142857142e-05,0.0033728155654102576,0.3503521126760563,0.3,0.47425,0.01808665595951051,5.0,1.81,0.5885833333333333,3.19,0.1367628919645191,0.476360174992015,0.638,2.8542713567839195,0.0009985360718258382,3,0,10.0,5.0,25,5,75.0
graph_4_5_nodes_8_175,0.006067543701536654,0.3812260536398467,0.06666666666666668,0.4909717171717172,0.02714004558029205,6.0,2.424,0.5605333333333333,4.5760000000000005,0.15887846760178986,0.4939982710051285,0.6537142857142857,2.623115577889448,0.0,0.00599152416544386,0.3547237076648841,0.047619047619047616,0.8793571428571428,0.03149994250942373,7.0,0.43799999999999994,0.0943,5.562,0.2854022221717191,0.8830238655907706,0.927,2.8190954773869352,0.00010344827586206896,3,0,14.75,12.0,29,6,86.1875
graph_1_3_nodes_53_86,0.015983060062853986,0.32463295269168024,0.1388888888888889,0.7777777777777778,0.04022966044237472,9.0,1.0,0.14285714285714285,7.0,0.2692432336182336,0.7823921482458068,0.875,3.080402010050252,0.0,0.01781967739415174,0.33501683501683505,0.13333333333333333,1.0,0.022597092617279248,6.0,0.0,0.0,4.0,0.17402371541501974,1.0026385224274406,1.0,2.9849246231155777,0.0,3,0,7.5,7.5,9,6,1.25
graph_2_4_nodes_119_191,0.013656274654940357,0.3624772313296904,0.13333333333333333,1.0,0.02845952017696072,10.0,0.0,0.0,5.0,0.20591880904924384,1.003295978905735,1.0,2.758793969849246,0.0,0.01092179600278928,0.35346358792184723,0.19047619047619047,1.0,0.02848055999918633,7.0,0.0,0.0,5.0,0.2050613445309669,1.003295978905735,1.0,2.8291457286432165,0.0,3,0,9.0,8.5,13,6,7.5
graph_2_1_nodes_10_23,0.010080793438035984,0.3761814744801512,0.2948717948717949,1.0,0.05295971876296137,15.0,0.0,0.0,9.0,0.29943854472140763,1.0059171597633136,1.0,2.6582914572864316,0.0,0.005015365694752903,0.34251290877796897,0.1111111111111111,0.5002142857142857,0.02320803182458961,9.0,1.999,0.4997,4.001,0.14508900648566125,0.5028604431871759,0.6668333333333333,2.9195979899497484,0.0,3,0,12.5,12.0,18,8,17.25
graph_2_2_nodes_33_193,0.0119011499292801,0.3678373382624769,0.0,0.7045,0.033950153972056474,10.0,1.234,0.22126666666666667,5.766,0.19120265837703268,0.7083049603524075,0.8237142857142857,2.7185929648241207,0.0,0.003102711046594697,0.34912280701754383,0.2,0.6,0.017666706970317192,5.0,1.0,0.3333333333333333,3.0,0.09939666891784522,0.6019828155981494,0.75,2.864321608040201,0.0,2,0,6.666666666666668,5.0,10,5,5.5555555555555545
graph_1_1_nodes_71_125,0.012074659429999116,0.3015151515151515,0.047619047619047616,0.16603846153846152,0.011196851393385386,7.0,5.007,2.5245,1.993,0.09057707509881424,0.16736360381949406,0.2847142857142857,3.3165829145728645,0.13632213438735175,0.0023253853268848704,0.2961309523809524,0.1,0.0,0.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,3.3768844221105527,0.13632213438735175,1,0,6.0,6.0,7,5,1.0
graph_2_5_nodes_11_111,0.02279078230799621,0.37335834896810505,0.03636363636363636,0.7145714285714286,0.027783662261835405,11.0,1.001,0.201,4.999,0.2528278157749743,0.7178710856592906,0.8331666666666667,2.6783919597989962,0.0,0.0018102322099843625,0.3251633986928105,0.0,0.4282142857142857,0.016849590229831964,6.0,2.002,0.6683333333333333,2.998,0.13654060550442648,0.4301984074598579,0.5996,3.0753768844221105,0.0,3,0,9.75,9.5,14,6,9.1875
graph_1_2_nodes_58_72,0.04071335102426979,0.3503521126760563,0.19166666666666668,1.0,0.027777777777777776,16.0,0.0,0.0,5.0,0.25,1.003295978905735,1.0,2.8542713567839195,0.0,0.02133406710396516,0.3262295081967213,0.07142857142857142,0.5,0.022601475308294386,8.0,2.0,0.5,4.0,0.17378136645962733,0.5026455026455027,0.6666666666666666,3.0653266331658293,0.0,3,0,9.0,7.0,16,6,17.0
graph_1_2_nodes_33_149,0.008843305854670509,0.2992481203007519,0.19047619047619047,1.0,0.04046289823901062,7.0,0.0,0.0,7.0,0.2592407407407407,1.0046082949308757,1.0,3.3417085427135684,0.0,0.013645702769765877,0.3278418451400329,0.13333333333333333,0.5,0.03446600985221675,6.0,3.0,0.5,6.0,0.2315538461538461,0.503968253968254,0.6666666666666666,3.050251256281407,0.0,4,0,11.0,7.0,19,6,33.2
graph_4_3_nodes_137_196,0.0156084799730209,0.4004024144869216,0.015151515151515154,0.9616388888888888,0.03975016690014197,12.0,0.155,0.0263,6.845,0.286409076816742,0.9661463365120436,0.9778571428571428,2.4974874371859297,0.0,0.009138242609049186,0.3698884758364313,0.03571428571428571,0.8267142857142857,0.030597341252950407,8.0,0.6759999999999999,0.1762,5.324,0.2415193042881019,0.8302251426256876,0.8873333333333333,2.7035175879396984,0.0006759274716511557,3,0,12.25,11.5,18,8,13.1875
graph_2_1_nodes_12_101,0.014859623149306375,0.3740601503759399,0.18181818181818185,1.0,0.0336466076993552,11.0,0.0,0.0,6.0,0.2883882836280287,1.0039525691699605,1.0,2.6733668341708543,0.0,0.004766422950354364,0.3251633986928105,0.0,0.9806666666666668,0.02808743344130191,5.0,0.057999999999999996,0.0145,4.942,0.21051433088740829,0.9839247152555785,0.9884,3.0753768844221105,0.0,4,0,8.8,10.0,11,5,4.5600000000000005
graph_2_4_nodes_75_104,0.014564409463912529,0.3522123893805309,0.0,0.7428055555555556,0.033941767239916265,8.0,1.037,0.17529999999999998,5.962999999999999,0.2454802968368185,0.7467391748305461,0.8518571428571428,2.8391959798994977,0.0,0.004192175899739675,0.3273026315789473,0.26666666666666666,0.8,0.04546327056302055,6.0,1.0,0.125,8.0,0.3329370507753116,0.805270092226614,0.8888888888888888,3.055276381909548,0.0,3,0,10.75,7.5,22,6,42.6875
graph_3_3_nodes_5_133,0.008305733208854171,0.3547237076648841,0.08333333333333333,0.5510974747474747,0.0272797341606943,9.0,2.0340000000000003,0.4169166666666667,4.966,0.2847731730284436,0.5543798063505432,0.7094285714285714,2.8190954773869352,0.0012636924966737293,0.0030011157786536385,0.3712686567164179,0.4166666666666667,0.9931111111111112,0.04105927532303656,9.0,0.027999999999999997,0.0048,6.972,0.23187583167962786,0.9977011865664992,0.996,2.6934673366834168,0.0,3,0,15.0,10.0,31,9,86.0
graph_3_4_nodes_30_62,0.0030829599586293123,0.3283828382838284,0.0,0.5763433150183149,0.04719089376229224,4.0,3.08,0.4356964285714286,7.92,0.31028158823745383,0.5815729509533857,0.72,3.0452261306532664,0.0,0.011907366934421782,0.3987975951903808,0.10714285714285714,0.7499166666666667,0.033571446361853816,8.0,1.001,0.1670333333333333,5.999,0.2906780388305277,0.7538737920574743,0.857,2.507537688442211,0.0001389473684210526,3,0,9.5,10.5,13,4,14.25
graph_2_1_nodes_12_62,0.014859623149306375,0.3740601503759399,0.18181818181818185,1.0,0.0336466076993552,11.0,0.0,0.0,6.0,0.2883882836280287,1.0039525691699605,1.0,2.6733668341708543,0.0,0.004705641509814249,0.3028919330289193,0.0,0.5472616161616162,0.028013254074055898,5.0,2.055,0.42018333333333335,4.945,0.21623254906074546,0.5505302279119973,0.7064285714285714,3.3015075376884417,0.004063841302199961,3,0,7.25,6.5,11,5,5.1875
graph_3_2_nodes_21_104,0.008179066016490221,0.35663082437275984,0.07142857142857142,0.7861777777777778,0.041643432017413724,8.0,0.9690000000000001,0.14004761904761906,7.0310000000000015,0.2282206247776717,0.790812173236857,0.878875,2.8040201005025125,0.0,0.007647106337923416,0.3638025594149909,0.0,0.6623391608391609,0.04202122475941512,8.0,1.859,0.26744285714285715,7.141,0.2419716488465037,0.6670509789827047,0.7934444444444444,2.748743718592965,0.001561306667083898,2,0,9.0,8.0,11,8,2.0
graph_2_1_nodes_98_168,0.00714535917727669,0.3390119250425894,0.3333333333333333,1.0,0.0336466076993552,6.0,0.0,0.0,6.0,0.2883882836280287,1.0039525691699605,1.0,2.949748743718593,0.0,0.0148938849883344,0.3692022263450835,0.18181818181818185,0.5732433155080214,0.11016338601488487,11.0,7.065,0.3746701754385965,18.935,0.6743240912312464,0.5857262842823623,0.7282692307692308,2.7085427135678386,0.13078777114647805,3,0,10.75,10.0,17,6,16.1875
graph_1_3_nodes_80_195,0.0035244594760864296,0.30335365853658536,0.0,0.6666666666666666,0.023391812865497075,5.0,1.0,0.25,4.0,0.13793103448275862,0.6693086745926904,0.8,3.2964824120603016,0.0,0.08032682771289726,0.3932806324110672,0.1920289855072464,1.0,0.022599126861838733,26.0,0.0,0.0,4.0,0.17389855072463767,1.0026385224274406,1.0,2.5427135678391957,0.0,3,0,11.75,8.0,26,5,71.1875
graph_1_2_nodes_31_83,0.04274617052367728,0.3559928443649374,0.2333333333333333,1.0,0.03409090909090909,23.0,0.0,0.0,6.0,0.25,1.0039525691699605,1.0,2.809045226130653,0.0,0.01160541631731979,0.31942215088282505,0.2380952380952381,0.6666666666666666,0.022727272727272728,7.0,1.0,0.25,4.0,0.16666666666666666,0.6693086745926904,0.8,3.130653266331658,0.0,1,3,15.0,15.0,23,7,64.0
graph_1_3_nodes_58_195,0.03159063247070315,0.34251290877796897,0.18095238095238086,1.0,0.028735303776683086,17.0,0.0,0.0,5.0,0.19232307692307693,1.003295978905735,1.0,2.9195979899497484,0.0,0.08032682771289726,0.3932806324110672,0.1920289855072464,1.0,0.022599126861838733,26.0,0.0,0.0,4.0,0.17389855072463767,1.0026385224274406,1.0,2.5427135678391957,0.0,3,0,21.0,21.5,29,12,46.5
graph_2_3_nodes_83_158,0.004413917092098799,0.35159010600706714,0.2857142857142857,0.6666666666666666,0.02238212544076742,7.0,1.0,0.25,4.0,0.18839390840874706,0.6693086745926904,0.8,2.8442211055276383,0.0,0.005076571084083899,0.3509700176366843,0.2380952380952381,0.9997777777777778,0.04528263099513122,7.0,0.001,0.00014285714285714284,7.999,0.3429124736495389,1.0050402868850878,0.999875,2.849246231155779,0.0,3,0,9.0,8.0,13,7,6.0
graph_2_3_nodes_24_69,0.003850093130342425,0.3401709401709402,0.3333333333333333,0.9988571428571428,0.027951339872421845,7.0,0.004,0.0013333333333333333,4.996,0.23540901599291386,1.0021505006852782,0.9992,2.939698492462312,0.0,0.006768917284013366,0.3678373382624769,0.2857142857142857,0.5384615384615384,0.040101141313395816,7.0,3.0,0.42857142857142855,7.0,0.27546248084291186,0.5430881081905536,0.7,2.7185929648241207,0.0,2,0,11.0,7.0,19,7,32.0
graph_1_2_nodes_17_133,0.007499386217923002,0.2888243831640058,0.13333333333333333,1.0,0.028247027777022062,6.0,0.0,0.0,5.0,0.21750197628458487,1.003295978905735,1.0,3.4623115577889445,0.0,0.008968280992735275,0.3184,0.3272727272727273,0.4,0.02366863905325444,11.0,3.0,0.75,4.0,0.12903225806451613,0.40264900662251657,0.5714285714285714,3.1407035175879403,0.0967741935483871,5,0,8.0,7.0,12,5,6.666666666666668
graph_2_1_nodes_82_148,0.0010522143415805797,0.3466898954703833,0.4761904761904762,1.0,0.04119089237119218,7.0,0.0,0.0,7.0,0.23289664589442816,1.0046082949308757,1.0,2.884422110552764,0.0,0.007017458967985707,0.3479020979020979,0.047619047619047616,0.9079519413919416,0.12791781372500424,7.0,1.172,0.052214342179559566,22.82800000000001,1.1004943938592109,0.922847542450521,0.9511666666666668,2.8743718592964824,0.006411929111799628,3,0,15.75,9.0,38,7,167.6875
graph_1_4_nodes_110_124,0.006122434518028814,0.3090062111801242,0.2857142857142857,0.6666666666666666,0.023528017716549856,7.0,1.0,0.25,4.0,0.1334069718852811,0.6693086745926904,0.8,3.2361809045226133,0.0,0.0210757282637435,0.3262295081967213,0.1111111111111111,0.5555555555555556,0.028409090909090905,9.0,2.0,0.4,5.0,0.2083333333333333,0.5588602482191378,0.7142857142857143,3.0653266331658293,0.0,3,0,12.5,8.0,27,7,70.75
graph_4_3_nodes_71_128,0.0023951192835060344,0.3466898954703833,0.0,0.8597055555555556,0.03694904542525944,5.0,0.584,0.10495,6.416,0.27190585748358803,0.8639336782771924,0.9165714285714286,2.884422110552764,8.333333333333333e-05,0.012482312418822928,0.3761814744801512,0.04444444444444445,0.6131634365634365,0.03770415288509275,10.0,2.4019999999999997,0.4607714285714286,6.598,0.3026651313820477,0.6175184547896638,0.7331111111111109,2.6582914572864316,0.07930203169594499,4,0,8.8,10.0,12,5,6.1599999999999975
graph_4_1_nodes_101_143,0.001142367150085907,0.3592057761732852,0.5,0.988,0.030015808277671256,4.0,0.036000000000000004,0.009000000000000001,4.9639999999999995,0.14718689610111105,0.9912724359504652,0.9928,2.7839195979899496,0.0,0.0023350924124411736,0.3395904436860068,0.0,0.7451428571428571,0.029820679518697737,6.0,0.9279999999999999,0.2012,5.072,0.19455736487355613,0.7484897677819595,0.8453333333333334,2.9447236180904524,0.0,3,0,10.0,6.0,24,4,66.0
graph_2_4_nodes_68_176,0.0070937096374993815,0.3503521126760563,0.13333333333333333,0.7781212121212121,0.03910309016696978,6.0,0.9990000000000001,0.14288571428571428,7.001,0.3351701170078961,0.7827362236478964,0.875125,2.8542713567839195,0.0,0.02485129152939971,0.381957773512476,0.13333333333333333,0.6363636363636364,0.03984740657757184,15.0,2.0,0.2857142857142857,7.0,0.28803178721439593,0.6409840984098409,0.7777777777777778,2.6180904522613067,0.0,3,0,9.0,7.5,15,6,12.5
graph_2_2_nodes_36_184,0.006244039283776504,0.3466898954703833,0.08333333333333333,1.0,0.02909001121054615,9.0,0.0,0.0,5.0,0.17784163473818645,1.003295978905735,1.0,2.884422110552764,0.0,0.0016460297707583955,0.3338926174496644,0.3333333333333333,0.7142857142857143,0.02926719123903915,6.0,1.0,0.2,5.0,0.1716160364360865,0.7175860443187176,0.8333333333333334,2.9949748743718594,0.0,3,0,12.0,8.5,25,6,57.5
graph_3_4_nodes_98_116,0.010469303634899502,0.3698884758364313,0.14285714285714285,0.5372095238095238,0.025497083835866186,8.0,1.8530000000000002,0.4804,4.147,0.1151288158192974,0.5399509736228152,0.6911666666666667,2.7035175879396984,0.0039126577142324405,0.009039055287629579,0.3442906574394464,0.21428571428571427,0.9812,0.02137165785161266,8.0,0.047,0.015666666666666666,3.9530000000000003,0.30042810726118097,0.983807704206464,0.98825,2.9045226130653266,0.0,3,0,11.75,8.0,25,6,59.1875
graph_3_4_nodes_48_106,0.0049744806280693655,0.3559928443649374,0.2222222222222222,1.0,0.054884497352792536,9.0,0.0,0.0,9.0,0.2512829116154449,1.0059171597633136,1.0,2.809045226130653,0.0,0.0052888313532261895,0.3528368794326241,0.06666666666666668,0.5992761904761904,0.018277396023267903,6.0,1.003,0.3366666666666667,2.997,0.08366243275380254,0.6012570285164615,0.74925,2.8341708542713566,6.521739130434782e-05,2,0,7.333333333333332,7.0,9,6,1.5555555555555554
graph_1_2_nodes_33_132,0.008843305854670509,0.2992481203007519,0.19047619047619047,1.0,0.04046289823901062,7.0,0.0,0.0,7.0,0.2592407407407407,1.0046082949308757,1.0,3.3417085427135684,0.0,0.050855189685700825,0.3761814744801512,0.16363636363636366,0.7142857142857143,0.02872167487684729,11.0,1.0,0.2,5.0,0.19296153846153846,0.7175860443187176,0.8333333333333334,2.6582914572864316,0.0,3,0,9.0,9.0,11,7,2.0
graph_1_1_nodes_112_157,0.000904996819243407,0.2952522255192878,0.5,0.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,3.386934673366834,0.20801340579710145,0.02360916770794724,0.32676518883415434,0.13333333333333333,0.1111111111111111,0.011236399415984257,10.0,8.0,4.0,2.0,0.0908814229249012,0.1124462245957573,0.2,3.0603015075376883,0.40896640316205535,3,0,10.5,9.0,20,4,34.75
graph_2_3_nodes_66_99,0.001406695404615064,0.3241042345276873,0.3,1.0,0.0456094254438424,5.0,0.0,0.0,8.0,0.32551454973368016,1.0052631578947369,1.0,3.085427135678392,0.0,0.0050787172457456365,0.3466898954703833,0.1,0.99975,0.04042863537948918,5.0,0.001,0.00016666666666666666,6.999,0.26188593287854905,1.004357644419586,0.9998571428571428,2.884422110552764,0.0,2,0,7.333333333333332,5.0,12,5,10.888888888888893
