,Betweenness,Closeness,Clustering,Conductance,Cut Ratio,Degree,E In,E In Over E Out,E Out,Expansion,Normalised Cut,ODF,Shortest Path,Triangle Participation
graph_2_3_node_91,0.005027913643302255,0.33671742808798644,0.14285714285714285,0.9997777777777778,0.04620513319299742,7,0.001,0.00014285714285714284,7.999,0.2993008545067016,1.0050402868850878,0.999875,2.969849246231156,0.0
graph_4_2_node_14,0.021140552945647997,0.4216101694915254,0.014705882352941176,0.7320095238095238,0.02888834900464099,19,0.995,0.2272,5.005,0.23976135868438586,0.7353124906676696,0.8341666666666667,2.371859296482412,0.00024154589371980676
graph_3_5_node_23,0.006048205330375751,0.3664825046040516,0.2222222222222222,0.6982619047619048,0.027619476704760258,9,1.083,0.2323,4.917,0.22812877246820784,0.7015077877853109,0.8195,2.728643216080402,0.0
graph_1_3_node_187,0.004369535911838869,0.31687898089171973,0.2857142857142857,0.7142857142857143,0.028735303776683086,7,1.0,0.2,5.0,0.19232307692307693,0.7175860443187176,0.8333333333333334,3.1557788944723617,0.0
graph_1_3_node_182,0.0024127759099502916,0.28067700987306066,0.3,0.7142857142857143,0.028735471744553365,5,1.0,0.2,5.0,0.19231659544159546,0.7175860443187176,0.8333333333333334,3.562814070351759,0.0
graph_4_3_node_62,0.008071001924646144,0.3712686567164179,0.10714285714285714,0.9847444444444444,0.04048409672361662,8,0.064,0.0117,6.936,0.2694859880528715,0.989311070506397,0.9908571428571429,2.693467336683417,0.0
graph_1_4_node_168,0.001040529619126305,0.2700135685210312,0.16666666666666666,0.7333333333333333,0.125,4,4.0,0.18181818181818182,22.0,0.9166666666666666,0.7477501092179991,0.8461538461538461,3.7035175879396984,0.0
graph_1_3_node_37,0.008469077506983969,0.3225283630470016,0.25,0.7777777777777778,0.039548247303543914,9,1.0,0.14285714285714285,7.0,0.30433514492753627,0.7823921482458068,0.875,3.100502512562814,0.0
graph_4_1_node_77,0.002686054952029955,0.35221238938053095,0.1,0.8294555555555556,0.03652536961842032,5,0.702,0.12336666666666667,6.298,0.2897921528662723,0.8336069567172021,0.8997142857142857,2.8391959798994977,0.0005878135888501742
graph_3_1_node_77,0.005706240787658767,0.35346358792184723,0.0,0.7498444444444444,0.03666148412588243,6,1.025,0.17821666666666666,5.975,0.17298092877978788,0.7537856815223218,0.8535714285714285,2.829145728643216,7.317073170731707e-05
graph_3_1_node_97,0.008139906974370439,0.3864077669902913,0.09523809523809523,0.7168571428571429,0.029052871991076753,7,0.991,0.19820000000000002,5.009,0.18391379751247613,0.7201633430423788,0.8348333333333333,2.5879396984924625,0.0
graph_1_4_node_45,0.002476036030835325,0.28924418604651164,0.3,0.5,0.022719842981876882,7,2.0,0.5,4.0,0.16709391304347826,0.5026455026455027,0.6666666666666666,3.457286432160804,0.1253204347826087
graph_1_4_node_108,0.0008875748801940702,0.27448275862068966,0.16666666666666666,0.7142857142857143,0.028409090909090908,6,1.0,0.2,5.0,0.20833333333333334,0.7175860443187176,0.8333333333333334,3.64321608040201,0.0
graph_1_5_node_18,0.0005483653734043583,0.2983508245877061,0.6,0.8,0.0446927374301676,5,1.0,0.125,8.0,0.38095238095238093,0.805270092226614,0.8888888888888888,3.351758793969849,0.0
graph_1_4_node_197,0.001749453062030565,0.27486187845303867,0.5,0.75,0.03409090909090909,4,1.0,0.16666666666666666,6.0,0.25,0.753957783641161,0.8571428571428571,3.6381909547738696,0.0
graph_3_4_node_52,0.018065118545258472,0.3685185185185185,0.09090909090909091,0.6666666666666666,0.02439310993457446,12,1.0,0.25,4.0,0.11168129405130885,0.6693086745926904,0.8,2.71356783919598,0.0
graph_2_2_node_146,0.004083932872796521,0.34608695652173915,0.3333333333333333,0.574510989010989,0.04750590989112973,7,2.975,0.3712722222222222,8.025,0.25835703076185024,0.5798112158349729,0.7295454545454546,2.8894472361809047,0.0
graph_2_5_node_151,0.03402081173221173,0.38943248532289626,0.13157894736842105,0.5284860681114552,0.050225468682194796,20,4.011,0.4464821428571428,8.989,0.42943619020384133,0.5344273575472106,0.6914615384615385,2.5678391959798996,0.0
graph_2_5_node_52,0.00902864578841987,0.34133790737564323,0.09523809523809523,0.6866666666666666,0.02462399840712187,7,0.94,0.235,4.06,0.11728256784408757,0.689347912851473,0.812,2.92964824120603,0.0
graph_2_2_node_174,0.005223889996855219,0.35855855855855856,0.2857142857142857,0.7486388888888889,0.03507938298824754,8,1.007,0.16829999999999998,5.993,0.20570799372330378,0.7525921008932068,0.8561428571428571,2.7889447236180906,0.0
graph_2_1_node_64,0.005182224328286392,0.3579136690647482,0.2,0.5,0.03386598458758586,6,3.0,0.5,6.0,0.2629095044086348,0.503968253968254,0.6666666666666666,2.7939698492462313,0.0
graph_4_4_node_198,0.003960164838445626,0.33728813559322035,0.0,0.8252761904761905,0.01996789739424922,5,0.447,0.16033333333333333,3.553,0.18073081490350226,0.8276215311661922,0.88825,2.9648241206030153,0.001223914303949685
graph_2_1_node_52,0.011745803308209908,0.35159010600706714,0.14285714285714285,1.0,0.029093879531269067,8,0.0,0.0,5.0,0.1779155064523599,1.003295978905735,1.0,2.8442211055276383,0.0
graph_2_5_node_88,0.0040940484717047025,0.35663082437275984,0.4,0.49988461538461537,0.0364808219067365,6,3.001,0.5003,5.999,0.16879868883487303,0.5038522145515187,0.6665555555555556,2.8040201005025125,0.08440976108410318
graph_1_4_node_89,0.0019766712293983676,0.3099688473520249,0.3333333333333333,1.0,0.028409090909090908,7,0.0,0.0,5.0,0.20833333333333334,1.003295978905735,1.0,3.2261306532663316,0.0
graph_3_5_node_5,0.010917384557452892,0.38269230769230766,0.10714285714285714,0.7494166666666666,0.03425482920566059,8,1.003,0.16736666666666666,5.997,0.2429570657673109,0.7533724910348949,0.8567142857142857,2.613065326633166,0.0
graph_1_4_node_159,0.007858174013462204,0.2851002865329513,0.0,0.7333333333333333,0.06247956820016142,5,2.0,0.18181818181818182,11.0,0.4595082608695652,0.7405749396532806,0.8461538461538461,3.507537688442211,0.0
graph_3_5_node_66,0.006855695388102937,0.35855855855855856,0.10714285714285714,0.9974747474747475,0.04495446171255948,8,0.013,0.002371428571428571,7.987,0.36782763569386395,1.0027294479466227,0.998375,2.7889447236180906,0.0
graph_2_2_node_56,0.004339795166361623,0.33056478405315615,0.19047619047619047,0.4311904761904762,0.01782395275863168,7,1.989,0.6620833333333332,3.011,0.09694891009490278,0.43318313854238777,0.6022,3.0251256281407035,0.0
graph_4_5_node_18,0.08671677607567571,0.4738095238095238,0.05747126436781609,0.8005525474525474,0.047382729394241846,30,1.059,0.14654285714285714,7.941,0.25162705956409354,0.8057835493392418,0.8823333333333333,2.1105527638190953,0.011222148955708675
graph_2_4_node_44,0.00533323156376032,0.3378607809847199,0.26666666666666666,0.6666666666666666,0.022731635281510273,6,1.0,0.25,4.0,0.1664685253876558,0.6693086745926904,0.8,2.959798994974874,0.0
graph_3_5_node_13,0.012426610978428407,0.39250493096646943,0.13636363636363635,0.5997090909090909,0.03420405568080951,12,2.002,0.33386666666666664,5.998,0.2446441537086093,0.6036707949080348,0.74975,2.5477386934673367,0.0
graph_4_1_node_44,0.0011600288546483582,0.3618181818181818,0.1,0.8031904761904761,0.026096816262208025,5,0.593,0.14975,4.407,0.14815884982379893,0.8060986269336786,0.8814000000000001,2.763819095477387,0.0
graph_2_1_node_195,0.0032711724075412747,0.34429065743944637,0.38095238095238093,0.6,0.01693299229379293,7,1.0,0.3333333333333333,3.0,0.1314547522043174,0.6019828155981494,0.75,2.9045226130653266,0.0
graph_2_5_node_189,0.003914519902284842,0.3436960276338515,0.32142857142857145,1.0,0.03455268355462982,8,0.0,0.0,6.0,0.22804252233342498,1.0039525691699605,1.0,2.909547738693467,0.0
graph_1_3_node_198,0.006584061669156212,0.332220367278798,0.4,0.6,0.017545098039215685,6,1.0,0.3333333333333333,3.0,0.10340689655172414,0.6019828155981494,0.75,3.0100502512562812,0.0
graph_2_3_node_16,0.039874338762511355,0.4012096774193548,0.08823529411764706,0.6248088235294118,0.05780069393206485,19,3.002,0.3002888888888889,9.998,0.37026144691737395,0.6314038338794651,0.7690769230769231,2.492462311557789,0.00016673903603994789
graph_2_4_node_176,0.02485129152939971,0.381957773512476,0.13333333333333333,0.6363636363636364,0.03984740657757184,15,2.0,0.2857142857142857,7.0,0.28803178721439593,0.6409840984098409,0.7777777777777778,2.6180904522613067,0.0
graph_2_2_node_17,0.07174821472827454,0.4252136752136752,0.12043010752688173,1.0,0.02959925612276697,33,0.0,0.0,5.0,0.160952204518199,1.003295978905735,1.0,2.351758793969849,0.0
graph_1_5_node_147,0.006037827427478293,0.32676518883415434,0.25,0.75,0.03370730023225158,11,1.0,0.16666666666666666,6.0,0.27276623376623377,0.753957783641161,0.8571428571428571,3.0603015075376883,0.0
graph_2_3_node_12,0.005959515443128042,0.35159010600706714,0.10714285714285714,0.7142857142857143,0.028444774960798346,8,1.0,0.2,5.0,0.2065604388365258,0.7175860443187176,0.8333333333333334,2.8442211055276383,0.0
graph_4_3_node_92,0.014167816942158996,0.388671875,0.05454545454545454,0.9183333333333333,0.033410705646806815,11,0.296,0.0634,5.704,0.2040981241831194,0.9220927335850453,0.9506666666666667,2.5728643216080402,0.00017142857142857143
graph_3_4_node_98,0.010469303634899502,0.36988847583643125,0.14285714285714285,0.5372095238095238,0.025497083835866186,8,1.853,0.4804,4.147,0.11512881581929739,0.5399509736228152,0.6911666666666667,2.7035175879396984,0.0039126577142324405
graph_1_2_node_91,0.0011079492214004871,0.2703804347826087,0.0,0.6,0.034697224705105625,4,2.0,0.3333333333333333,6.0,0.22163262515262513,0.6039630118890357,0.75,3.698492462311558,0.0
graph_4_2_node_113,0.0010404758749515434,0.38122605363984674,0.5333333333333333,0.5977857142857143,0.025664486708791925,6,1.566,0.3801,4.434,0.1733623670054099,0.6007152148935552,0.739,2.6231155778894473,0.00036699478178368124
graph_1_4_node_41,0.00019931473322085572,0.2909356725146199,0.8333333333333334,0.8181818181818182,0.05293803986223718,4,1.0,0.1111111111111111,9.0,0.3001656867418825,0.8241067688072297,0.9,3.437185929648241,0.0
graph_3_5_node_24,0.016708654589631448,0.39019607843137255,0.15384615384615385,0.6666666666666666,0.02251765346008402,14,1.0,0.25,4.0,0.18408261264919268,0.6693086745926904,0.8,2.562814070351759,0.0
graph_3_4_node_156,0.02484853647520133,0.39641434262948205,0.0641025641025641,0.4334523809523809,0.018603787416729266,13,1.98,0.6591666666666667,3.02,0.08326093931282502,0.4354509471899961,0.604,2.522613065326633,0.0004656637717121588
graph_3_5_node_73,0.0020277335864578275,0.3479020979020979,0.38095238095238093,0.9994363636363637,0.05130605765442597,7,0.003,0.0004107142857142857,8.997,0.3670621100172102,1.0053515796344235,0.9996666666666667,2.8743718592964824,0.0
graph_4_1_node_134,0.006059908022597375,0.38943248532289626,0.07142857142857142,0.6621571428571429,0.02693853658699886,8,1.373,0.3777,4.627,0.1815050786586263,0.6652120520549356,0.7711666666666667,2.5678391959798996,0.027816241790012675
graph_1_3_node_163,0.009059237863986385,0.30335365853658536,0.23809523809523808,0.7777777777777778,0.04022942528735632,7,1.0,0.14285714285714285,7.0,0.2692523076923077,0.7823921482458068,0.875,3.2964824120603016,0.0
graph_4_4_node_6,0.006876708316064628,0.36580882352941174,0.09523809523809523,0.8290761904761905,0.030797355488161565,7,0.638,0.14780000000000001,5.362,0.24467036182146537,0.8326121958180793,0.8936666666666667,2.7336683417085426,0.0011002113689453227
graph_3_2_node_106,0.0062884300052592395,0.3719626168224299,0.06666666666666667,0.5046095238095238,0.01548388255391481,6,1.363,0.58,2.637,0.08925366569251253,0.5063533433719379,0.65925,2.6884422110552766,0.0
graph_4_5_node_79,0.0031610601398531675,0.3241042345276873,0.0,0.9036666666666666,0.037553335609516195,5,0.414,0.079,6.586,0.35276838275439365,0.9080053013582263,0.9408571428571428,3.0854271356783918,0.008922728394823382
graph_1_3_node_93,0.0006416218344845435,0.27871148459383754,0.6,1.0,0.0344823645320197,7,0.0,0.0,6.0,0.23078769230769233,1.0039525691699605,1.0,3.5879396984924625,0.0
graph_4_3_node_45,0.007758845346857698,0.35985533453887886,0.09523809523809523,0.9257857142857143,0.03224539948853268,7,0.265,0.0555,5.735,0.28580818888166437,0.9295653830965585,0.9558333333333333,2.778894472361809,0.0012460113194751694
graph_2_5_node_185,0.011561033204423315,0.35985533453887886,0.06666666666666667,0.6366948051948051,0.0806441546358526,10,3.996,0.2854142857142857,14.004,0.5322929367267095,0.6459200160671733,0.778,2.778894472361809,0.0
graph_3_5_node_119,0.0030899654859406333,0.37265917602996257,0.42857142857142855,0.6657142857142857,0.02249217210473877,8,1.004,0.25166666666666665,3.996,0.18398941793709245,0.6683536673690289,0.7992,2.6834170854271355,0.0
graph_3_2_node_67,0.01424227337439223,0.3761814744801512,0.09090909090909091,0.9988571428571429,0.028131729612445297,13,0.004,0.0013333333333333333,4.996,0.22544723124002153,1.0021505006852782,0.9992,2.658291457286432,0.0
graph_4_4_node_177,0.008380044630204945,0.35985533453887886,0.07142857142857142,0.8631046953046954,0.04665547536472469,8,0.741,0.10630714285714285,8.259,0.4809764221495297,0.8685415284741087,0.9176666666666666,2.778894472361809,0.005051938307506714
graph_1_4_node_199,0.005461834157291798,0.3138801261829653,0.35714285714285715,0.7777777777777778,0.03977272727272727,8,1.0,0.14285714285714285,7.0,0.2916666666666667,0.7823921482458068,0.875,3.185929648241206,0.0
graph_1_1_node_90,9.853534674609747e-05,0.28347578347578345,0.8333333333333334,0.0,0.0,4,4.0,4.0,0.0,0.0,0.0,0.0,3.527638190954774,0.20801340579710145
graph_2_2_node_60,0.003980675340153222,0.33614864864864863,0.2857142857142857,0.9985714285714286,0.03545052463229683,7,0.005,0.001,5.995,0.19413811517638033,1.0025207365457043,0.9991666666666666,2.9748743718592965,0.0
graph_1_4_node_104,0.01133849118726301,0.3407534246575342,0.3333333333333333,0.5,0.03409090909090909,10,3.0,0.5,6.0,0.25,0.503968253968254,0.6666666666666666,2.9346733668341707,0.16666666666666666
graph_4_5_node_67,0.01293544802606732,0.3972055888223553,0.09090909090909091,0.7175833333333334,0.02391362531761584,11,0.873,0.23483333333333334,4.127,0.17830526804609947,0.7203081565869696,0.8254,2.5175879396984926,0.002093830246512186
graph_1_4_node_154,0.01432306799019226,0.33277591973244147,0.17857142857142858,0.8333333333333334,0.05882004429137464,8,1.0,0.1,10.0,0.33351742971320275,0.8399122807017544,0.9090909090909091,3.0050251256281406,0.0
graph_3_1_node_135,0.02933887775429691,0.41200828157349895,0.09166666666666666,0.785927405927406,0.05391682485899087,18,1.23,0.14595238095238094,8.77,0.238351352523488,0.7917031028171548,0.877,2.4271356783919598,0.0043182024134495135
graph_1_3_node_31,0.007901702099958543,0.3052147239263804,0.2857142857142857,1.0,0.03389849768875192,8,0.0,0.0,6.0,0.2608586956521739,1.0039525691699605,1.0,3.2763819095477387,0.0
graph_1_4_node_80,0.017104502200516604,0.33111480865224624,0.2857142857142857,0.42857142857142855,0.01754853048039521,8,2.0,0.6666666666666666,3.0,0.10329799777530589,0.4305568686773187,0.6,3.020100502512563,0.0
graph_4_1_node_76,0.004153286349016329,0.3776091081593928,0.13333333333333333,0.9860015151515151,0.04193410830834242,6,0.063,0.0139,6.937,0.20666247578462643,0.9905687347559984,0.991,2.648241206030151,0.00016233766233766234
graph_2_5_node_196,0.0037304465955626353,0.33614864864864863,0.2857142857142857,0.9978571428571429,0.033680638540817334,7,0.008,0.0018,5.992,0.27227274709223687,1.0018044889375066,0.9986666666666667,2.9748743718592965,0.0
graph_3_2_node_185,0.0030626919393579198,0.3685185185185185,0.2857142857142857,0.5018983069104809,0.0694462457892499,7,5.973,0.4973764235764236,12.027,0.4527529538231148,0.5098521483864155,0.6681666666666667,2.71356783919598,0.0006538461538461538
graph_1_5_node_124,0.0006940093653425809,0.27871148459383754,0.16666666666666666,0.5555555555555556,0.029239766081871343,4,2.0,0.4,5.0,0.1724137931034483,0.5588602482191378,0.7142857142857143,3.5879396984924625,0.0
graph_2_5_node_109,0.005390582718352764,0.332220367278798,0.0,0.5,0.022255296566397183,5,2.0,0.5,4.0,0.19921612005992542,0.5026455026455027,0.6666666666666666,3.0100502512562812,0.0
graph_4_5_node_119,0.002839404031137825,0.34973637961335674,0.1,0.9265396825396826,0.028361853115599724,5,0.227,0.06408333333333334,4.773,0.15855941394704073,0.9296871423910614,0.9546,2.85929648241206,0.000503124111660697
graph_3_1_node_104,0.005430238911369707,0.3712686567164179,0.19047619047619047,0.6319325674325674,0.041345553858369966,9,2.047,0.2996535714285714,6.953,0.23334365035049706,0.636522195305839,0.7725555555555556,2.693467336683417,0.08326502634880809
graph_2_2_node_197,0.009267535297554804,0.3719626168224299,0.14285714285714285,0.5575388888888889,0.02962550562853007,7,1.99,0.3977833333333334,5.01,0.16225398192225957,0.5608501098671834,0.7157142857142857,2.6884422110552766,0.000125
graph_1_2_node_146,0.004006141093752127,0.3090062111801242,0.2857142857142857,0.6923076923076923,0.05169901477832512,7,2.0,0.2222222222222222,9.0,0.3473307692307692,0.6982404543380153,0.8181818181818182,3.236180904522613,0.0
graph_2_4_node_69,0.009055236459881027,0.3528368794326241,0.14285714285714285,0.6665384615384615,0.045149702758602535,8,2.001,0.2501785714285714,7.999,0.35167274122042785,0.6718148559182169,0.7999,2.8341708542713566,0.0
graph_4_3_node_25,0.003334585631733307,0.34429065743944637,0.0,0.9034464646464646,0.043858966900358475,6,0.483,0.08404761904761904,7.517,0.28595706698997536,0.9083955755873899,0.939625,2.9045226130653266,0.01047179140521974
graph_2_5_node_5,0.013589452951797419,0.3664825046040516,0.03571428571428571,0.7498055555555555,0.033378567606294714,8,1.001,0.1669,5.999,0.29876435788938477,0.7537626861057389,0.857,2.728643216080402,0.0
graph_4_5_node_11,0.009286157970688063,0.3579136690647482,0.027777777777777776,0.5063238095238095,0.02360197282463291,9,1.993,0.5174,4.007,0.13720085527861506,0.5089736435109106,0.6678333333333333,2.7939698492462313,0.09187369916180756
graph_2_1_node_8,0.010306081499141695,0.3378607809847199,0.19444444444444445,0.4001555555555556,0.022694627210391914,9,2.999,0.74965,4.001,0.17413986571417328,0.4028052178641132,0.5715714285714285,2.959798994974874,0.0
